File ID,Code,Kbook ID,Barry,Mislabeled,comma,Library,Path,Filename,Artist,Song
7173,SC3141-02,25400,0,0,1,Sound Choice,SC3000/3100/SC3141,"SC3141-02 - Yoakam, Dwight - Crazy Little Thing Called Love","Yoakam, Dwight",Crazy Little Thing Called Love
14500,SC8287-07,25401,0,0,1,Sound Choice,SC8000/8250/SC8287,"SC8287-07 - Yoakam, Dwight - Heart That You Own, The","Yoakam, Dwight","Heart That You Own, The"
5392,SC2513-07,25402,0,0,1,Sound Choice,SC2000/2500/SC2513,"SC2513-07 - Yoakam, Dwight - Here Comes Santa Claus","Yoakam, Dwight",Here Comes Santa Claus
8585,SC3261-08,25403,0,0,1,Sound Choice,SC3000/3250/SC3261,"SC3261-08 - I Want You To Want Me - Yoakam, Dwight","Yoakam, Dwight",I Want You To Want Me
14990,SC8604-12,25404,0,0,1,Sound Choice,SC8000/8600/SC8604,"SC8604-12 - Yoakam, Dwight - Little Ways","Yoakam, Dwight",Little Ways
15070,SC8610-02,25405,0,0,1,Sound Choice,SC8000/8600/SC8610,"SC8610-02 - Yoakam, Dwight - Please, Please Baby","Yoakam, Dwight","Please, Please Baby"
9568,SC3337-02,25406,0,0,1,Sound Choice,SC3000/3300/SC3337,"SC3337-02 - Yoakam, Dwight - Sitting Pretty","Yoakam, Dwight",Sitting Pretty
6463,SC3072-04,25407,0,0,1,Sound Choice,SC3000/3050/SC3072,"SC3072-04 - Things Change - Yoakam, Dwight","Yoakam, Dwight",Things Change
8007,SC3223-03,25408,0,0,1,Sound Choice,SC3000/3200/SC3223,"SC3223-03 - Yoakam, Dwight - What Do You Know About Love","Yoakam, Dwight",What Do You Know About Love
15623,SC8646-14,25409,0,0,1,Sound Choice,SC8000/8600/SC8646,"SC8646-14 - Yoakam, Dwight - What Do You Know About Love","Yoakam, Dwight",What Do You Know About Love
13577,SC8057-03,25410,0,0,1,Sound Choice,SC8000/8050/SC8057,"SC8057-03 - Yoakam, Dwight - You're The One","Yoakam, Dwight",You're The One
20808,SF144-10,25411,0,0,1,Sunfly,SF Hits/100/SF 144,"Track 10 Crazy Little Thing Called Love - Yoakham, Dwight","Yoakham, Dwight",Crazy Little Thing Called Love
17958,SC8899-15,25412,0,0,0,Sound Choice,SC8000/8850/Sc8899,HAVE YOURSELF A MERRY LITTLE CHRIST - YOLANDA ADAMS - SC8899-15,Yolanda Adams,Have Yourself A Merry Little Christ
4130,SC2283-03,25413,0,0,0,Sound Choice,SC2000/2250/SC2283 Contemporary Christian Vol. 3,OPEN MY HEART - YOLANDA ADAMS - SC2283-03,Yolanda Adams,Open My Heart
23159,SF294-07,25414,0,0,0,Sunfly,SF Hits/250/SF 294,SF294-07 - Yolanda Be Cool Ft D Cup - We No Speak Americano,Yolanda Be Cool Ft D Cup,We No Speak Americano
991,SC1550-06,25415,0,0,0,Sound Choice,SC1000/1550/SC1550 - Latin Pop # 06,SC1550_06_Yolandita Monge_TE VINE A BUSCAR,Yolandita Monge,Te Vine A Buscar
26709,SFKK058-13,25416,0,0,0,Sunfly,SFKK Kool/050/Sunfly Karaoke Kool 58,SFKK058-13 - You Me At Six - Rescue Me,You Me At Six,Rescue Me
25811,SFKK14-01,25417,0,0,0,Sunfly,SFKK Kool/000/Sunfly Karaoke Kool 14,SFKK14-01 - Young Divas - Happening All Over Again,Young Divas,Happening All Over Again
25752,SFKK10-11,25418,0,0,1,Sunfly,SFKK Kool/000/Sunfly Karaoke Kool 10,"SFKK10-11 - Young Divas, The - This Time I Know It's For Real","Young Divas, The",This Time I Know It's For Real
16760,SC8849-09,25419,0,0,0,Sound Choice,SC8000/8800/Sc8849,CAN'T STOP WON'T STOP - YOUNG GUNZ - SC8849-09,Young Gunz,Can't Stop Won't Stop
18709,SF003-15,25420,0,0,0,Sunfly,SF Hits/000/SF 003,"sf003-15 - young hearts run free - staton, candi",Young Hearts Run Free,"Staton, Candi"
2481,SC2076-03,25421,0,0,0,Sound Choice,SC2000/2050/SC2076 Ultimate Party Songs Vol.2,BUST A MOVE - YOUNG M C - SC2076-03,Young M C,Bust A Move
12534,SC7523-05,25422,0,0,0,Sound Choice,SC7000/7500/SC7523,SC7523-05 - Young MC - Bust A Move,Young Mc,Bust A Move
23093,SF290-05,25423,0,0,0,Sunfly,SF Hits/250/SF 290,SF290-05 - Young Money & Lloyd - Bedrock,Young Money & Lloyd,Bedrock
545,SC1035-04,25424,1,0,0,Sound Choice,SC1000/1000/SC1035  - H Of F 60's,SC1035-04 - Young Rascals - Good Lovin',Young Rascals,Good Lovin'
12694,SC7572-12,25425,0,0,0,Sound Choice,SC7000/7550/SC7572,SC7572 - 12 - Good Lovin' - Young Rascals,Young Rascals,Good Lovin'
19717,SF073-10,25426,0,0,0,Sunfly,SF Hits/050/SF 073,SF073-10 - GROOVIN' - YOUNG RASCALS,Young Rascals,Groovin'
23041,SF286-18,25427,0,0,0,Sunfly,SF Hits/250/SF 286,SF286-18 - Young Soul Rebels - I Got Soul,Young Soul Rebels,I Got Soul
10393,SC3388-02,25428,0,0,1,Sound Choice,SC3000/3350/SC3388,"SC3388-02 - Young, Gunz - Can't Stop, Won't Stop","Young, Gunz","Can't Stop, Won't Stop"
16217,SC8686-02,25429,0,0,1,Sound Choice,SC8000/8650/SC8686,"SC8686-02 - Young, Kathy & The Innocents - Thousand Stars, A","Young, Kathy & The Innocents","Thousand Stars, A"
15287,SC8624-09,25430,0,0,1,Sound Choice,SC8000/8600/SC8624,"SC8624-09 - Young, Neil - After The Gold Rush","Young, Neil",After The Gold Rush
16183,SC8683-13,25431,0,0,1,Sound Choice,SC8000/8650/SC8683,"SC8683-13 - Young, Neil - Heart Of Gold","Young, Neil",Heart Of Gold
16181,SC8683-11,25432,0,0,1,Sound Choice,SC8000/8650/SC8683,"SC8683-11 - Young, Neil - Ohio","Young, Neil",Ohio
16180,SC8683-10,25433,0,0,1,Sound Choice,SC8000/8650/SC8683,"SC8683-10 - Young, Neil - Old Man","Young, Neil",Old Man
18440,SFLY006-03,25434,0,0,1,Sunfly,SF Arbiter/FLY006,"FLY006-03 - Young, Paul - Every Time You Go Away","Young, Paul",Every Time You Go Away
14440,SC8283-07,25435,0,0,1,Sound Choice,SC8000/8250/SC8283,"SC8283-07 - Young, Paul - Everytime You Go Away","Young, Paul",Everytime You Go Away
24502,SFD8016-13,25436,0,0,1,Sunfly,SFD Decades/SFD8016,"SFD8016-13 - Young, Paul - Everytime You Go Away","Young, Paul",Everytime You Go Away
18676,SF001-12,25437,0,0,1,Sunfly,SF Hits/000/SF 001,"sf001-12 - young, paul - senza una donna","Young, Paul",Senza Una Donna
24862,SFG018-03,25438,0,0,1,Sunfly,SFGD Gold/000/SFGD018 - Pop Idols,"SFG018-03 - Young, Will - Ain't No Sunshine","Young, Will",Ain't No Sunshine
1515,SC1707-03,25439,0,0,1,Sound Choice,SC1000/1700/SC1707 - Super Pop Hits Vol 1,"SC1707-03 - Young, Will - Anything Is Possible","Young, Will",Anything Is Possible
21703,SF200-13,25440,0,0,1,Sunfly,SF Hits/150/SF 200,"SF200-13 - Young, Will - Don't Let Me Down","Young, Will",Don't Let Me Down
24869,SFG018-10,25441,0,0,1,Sunfly,SFGD Gold/000/SFGD018 - Pop Idols,"SFG018-10 - Young, Will - Evergreen","Young, Will",Evergreen
23569,SF317-11,25442,0,0,1,Sunfly,SF Hits/300/SF 317,"SF317-11 - I Just Want A Lover - Young, Will","Young, Will",I Just Want A Lover
23397,SF308-05,25443,0,0,1,Sunfly,SF Hits/300/SF 308,"SF308-05 - Young, Will - Jealousy","Young, Will",Jealousy
22895,SF277-16,25444,0,0,1,Sunfly,SF Hits/250/SF 277,"SF277-16 - Young, Will - Let It Go","Young, Will",Let It Go
21576,SF193-01,25445,0,0,1,Sunfly,SF Hits/150/SF 193,"SF193-01 - Young, Will - Light My Fire","Young, Will",Light My Fire
24863,SFG018-04,25446,0,0,1,Sunfly,SFGD Gold/000/SFGD018 - Pop Idols,"SFG018-04 - Young, Will - Light My Fire","Young, Will",Light My Fire
23512,SF314-10,25447,0,0,1,Sunfly,SF Hits/300/SF 314,"SF314-10 - Losing Myself - Young, Will","Young, Will",Losing Myself
22271,SF237-05,25448,0,0,1,Sunfly,SF Hits/200/SF 237,"sf237-05 - Switch It On - Young, Will","Young, Will",Switch It On
24868,SFG018-09,25449,0,0,1,Sunfly,SFGD Gold/000/SFGD018 - Pop Idols,"SFG018-09 - Young, Will - Wake Me Up Before You Go Go","Young, Will",Wake Me Up Before You Go Go
1514,SC1707-02,25450,0,0,1,Sound Choice,SC1000/1700/SC1707 - Super Pop Hits Vol 1,"SC1707-02 - Young, Will & Gareth Gates - Long And Winding Road, The","Young, Will & Gareth Gates","Long And Winding Road, The"
10330,SC3384-03,25451,0,0,0,Sound Choice,SC3000/3350/SC3384,SC3384-03 - Youngbloodz & Lil Jon - Damn!,Youngbloodz & Lil Jon,Damn!
16762,SC8849-12,25452,0,0,0,Sound Choice,SC8000/8800/Sc8849,DAMN - YOUNGBLOODZ AND LIL JON - SC8849-12,Youngbloodz And Lil Jon,Damn
1835,SC1727-05,25453,0,0,0,Sound Choice,SC1000/1700/SC1727,SC1727-05 - Yvonne Catterfeld - Fur Dich,Yvonne Catterfeld,Fur Dich
14340,SC8143-14,25454,0,0,0,Sound Choice,SC8000/8100/Sc8143,IF I CAN'T HAVE YOU - YVONNE ELLIMAN - SC8143-14,Yvonne Elliman,If I Can't Have You
18998,SF022-14,25455,0,0,0,Sunfly,SF Hits/000/SF 022,SF022-14 - IF I CAN'T HAVE YOU - YVONNE ELLIMAN,Yvonne Elliman,If I Can't Have You
20069,SF097-04,25456,0,0,0,Sunfly,SF Hits/050/SF 097,SF097-04 - Yvonne Elliman - Love Me,Yvonne Elliman,Love Me
28891,SFMW928-03,25457,0,0,0,Sunfly,SFMW Most Wanted/900/SFMW928,sfmw928-03 - zac brown band - chicken fried,Zac Brown Band,Chicken Fried
26601,SFKK052-04,25458,0,0,0,Sunfly,SFKK Kool/050/Sunfly Karaoke Kool 52,SFKK052-04 - Zac Brown Band & Alan Jackson - As She's Walking Away,Zac Brown Band & Alan Jackson,As She's Walking Away
28757,SFMW919-02,25459,0,0,1,Sunfly,SFMW Most Wanted/900/SFMW919,"SFMW919-02 - Zac Brown Band, The - Toes","Zac Brown Band, The",Toes
18286,SC9010-01,25460,0,0,0,Sound Choice,SC9000/9000/SC9010,SC9010-01 - Zac Efron - Ladie's Choice,Zac Efron,Ladie's Choice
25219,SFG040-10,25461,0,0,0,Sunfly,SFGD Gold/000/SFGD040 - Dirty Dancing,SFG040-10 - Zappacosta - Overload,Zappacosta,Overload
23943,SF337-06,25462,0,0,0,Sunfly,SF Hits/300/SF337 Sunfly Hits Karaoke - March 2014 - KaraokeRG,SF337-06 - Zedd Ft Hayley Williams - Stay The Night,Zedd Ft Hayley Williams,Stay The Night
10154,SC3373-04,25463,1,0,1,Sound Choice,SC3000/3350/SC3373,"SC3373-04 - Zellweger, Renee - Roxie","Zellweger, Renee",Roxie
10042,SC3366-05,25464,0,0,1,Sound Choice,SC3000/3350/SC3366,"SC3366-05 - Zellweger, Renee & Catherine Zeta Jones - I Move On","Zellweger, Renee & Catherine Zeta Jones",I Move On
28649,SFMW912-04,25465,0,0,0,Sunfly,SFMW Most Wanted/900/SFMW912,SFMW912-04-Zero 7 - Destiny,Zero 7,Destiny
6974,SC3116-03,25466,0,0,1,Sound Choice,SC3000/3100/SC3116,"SC3116-03 - Zero, Remy - Prophecy","Zero, Remy",Prophecy
9975,SC3362-03,25467,1,0,1,Sound Choice,SC3000/3350/SC3362,"SC3362-03 - Zeta Jones, Catherine - All That Jazz","Zeta Jones, Catherine",All That Jazz
12024,SC7212-02,25468,0,0,1,Sound Choice,SC7000/7200/sc7212,"SC7212_02 - Werewolves Of London - Zevon, Warren","Zevon, Warren",Werewolves Of London
28815,SFMW922-14,25469,0,0,1,Sunfly,SFMW Most Wanted/900/SFMW922,"SFMW922-14 - Zmed, Adrian (Grease 2) - Prowlin'","Zmed, Adrian (Grease 2)",Prowlin'
19201,SF036-07,25470,0,0,0,Sunfly,SF Hits/000/SF 036,SF036-07 - Sunshine On A Rainy Day - Zoe,Zoe,Sunshine On A Rainy Day
9155,SC3311-08,25471,0,0,1,Sound Choice,SC3000/3300/SC3311,"SC3311-08 - Zombie, Rob - Never Gonna Stop (Red, Red Kroovy)","Zombie, Rob","Never Gonna Stop (Red, Red Kroovy)"
20007,SF093-02,25472,0,0,0,Sunfly,SF Hits/050/SF 093,SF093-02 - SHE'S NOT THERE - ZOMBIES,Zombies,She's Not There
15154,SC8615-11,25473,0,0,1,Sound Choice,SC8000/8600/SC8615,"SC8615-11 - Zombies, The - Tell Her No","Zombies, The",Tell Her No
22753,SF268-15,25474,0,0,0,Sunfly,SF Hits/250/SF 268,SF268 - 15 Zutons  Always Right Behind You,Zutons,Always Right Behind You
28113,SFMW 876 -01,25475,0,0,0,Sunfly,SFMW Most Wanted/850/SFMW876,Zutons - Why Won't You Give Me Your Love - SFMW 876 -01,Zutons,Why Won't You Give Me Your Love
22430,SF247-10,25476,0,0,1,Sunfly,SF Hits/200/SF 247,"sf247-10 - Oh Stacey (Look What You've Done) - Zutons, The","Zutons, The",Oh Stacey (Look What You've Done)
9845,SC3354-05,25477,0,0,0,Sound Choice,SC3000/3350/SC3354,SC3354-05 - Zwan - Honestly,Zwan,Honestly
16660,SC8817-05,25478,0,0,0,Sound Choice,SC8000/8800/Sc8817,HONESTLY - ZWAN - SC8817-05,Zwan,Honestly
18905,SF016-13,25479,0,0,0,Sunfly,SF Hits/000/SF 016,sf016-13 - zz top - gimme all your lovin',Zz Top,Gimme All Your Lovin'
24476,SFD8015-02,25480,0,0,0,Sunfly,SFD Decades/SFD8015,SFD8015-02 - Zz Top - Gimme All Your Lovin',Zz Top,Gimme All Your Lovin'
18322,SC9012-07,25481,0,0,0,Sound Choice,SC9000/9000/SC9012,SC9012-07 - ZZ Top - Jesus Just Left Chicago,Zz Top,Jesus Just Left Chicago
13937,SC8098-12,25482,0,0,0,Sound Choice,SC8000/8050/SC8098,SC8098-12 - Zz Top - Rough Boy,Zz Top,Rough Boy
12326,SC7509-08,25483,0,0,0,Sound Choice,SC7000/7500/SC7509,08 ZZ Top - Sharp Dressed Man,Zz Top,Sharp Dressed Man
21180,SF168-13,25484,0,0,0,Sunfly,SF Hits/150/SF 168,SF168-13 - SHARP DRESSED MAN - ZZ TOP,Zz Top,Sharp Dressed Man
18321,SC9012-06,25485,0,0,0,Sound Choice,SC9000/9000/SC9012,SC9012-06 - ZZ Top - Waitin' For The Bus,Zz Top,Waitin' For The Bus
14570,SC8325-02,25486,0,0,0,Sound Choice,SC8000/8300/SC8325,SC8325 - 02 - What�s Up With That - Zz Top,Zz Top,What�s Up With That
5,,,,,,Sound Choice,SC0000/0500/0500,SC0500-05 - Lee Ann Womack - I Hope You Dance w~vox,,
6,,,,,,Sound Choice,SC0000/0500/0500,SC0500-06 - Matchbox 20 - If You're Gone w~vox,,
7,,,,,,Sound Choice,SC0000/0500/0500,SC0500-07 - Ben E King - Stand By Me w~vox,,
8,,,,,,Sound Choice,SC0000/0500/0500,SC0500-08 - Mamas & Papas - California Dreamin w~vox,,
15,,,,,,Sound Choice,SC0000/0700/SC0704 - CHRISTMAS 2003,SC0704-07 - Christmas Wvocal - Hark! The Herald Angels Sing,,
16,,,,,,Sound Choice,SC0000/0700/SC0704 - CHRISTMAS 2003,SC0704-08 - Christmas Wvocal - O Christmas Tree,,
17,,,,,,Sound Choice,SC0000/0700/SC0704 - CHRISTMAS 2003,SC0704-09 - Christmas Wvocal - O Holy Night,,
18,,,,,,Sound Choice,SC0000/0700/SC0704 - CHRISTMAS 2003,"SC0704-10 - Christmas Wvocal - First Noel, The",,
19,,,,,,Sound Choice,SC0000/0700/SC0704 - CHRISTMAS 2003,SC0704-11 - Christmas Wvocal - O Come All Ye Faithful,,
20,,,,,,Sound Choice,SC0000/0700/SC0704 - CHRISTMAS 2003,SC0704-12 - Christmas Wvocal - O Little Town Of Bethlehem,,
29,,,,,,Sound Choice,SC1000/1000/SC1001  - H Of F 50's & 60's,"SC1001-09 - Lewis, Jerry Lee Wvocal - Great Balls Of Fire",,
30,,,,,,Sound Choice,SC1000/1000/SC1001  - H Of F 50's & 60's,"SC1001-10 - Presley, Elvis Wvocal - Heartbreak Hotel",,
31,,,,,,Sound Choice,SC1000/1000/SC1001  - H Of F 50's & 60's,"SC1001-11 - Berry, Chuck Wvocal - Johnny B. Goode",,
32,,,,,,Sound Choice,SC1000/1000/SC1001  - H Of F 50's & 60's,"SC1001-12 - Presley, Elvis Wvocal - Hound Dog",,
33,,,,,,Sound Choice,SC1000/1000/SC1001  - H Of F 50's & 60's,SC1001-13 - Little Richard Wvocal - Tutti Frutti,,
34,,,,,,Sound Choice,SC1000/1000/SC1001  - H Of F 50's & 60's,"SC1001-14 - Domino, Fats Wvocal - Blueberry Hill",,
35,,,,,,Sound Choice,SC1000/1000/SC1001  - H Of F 50's & 60's,"SC1001-15 - Perkins, Carl Wvocal - Blue Suede Shoes",,
36,,,,,,Sound Choice,SC1000/1000/SC1001  - H Of F 50's & 60's,"SC1001-16 - Haley, Bill & His Comets Wvocal - Rock Around The Clock",,
39,,,,,,Sound Choice,SC1000/1000/SC1002  - H Of F 50's & 60's/SC1002-03 - Monotones - Book Of Love,SC1002-03 - Monotones - Book Of Love,,
43,,,,,,Sound Choice,"SC1000/1000/SC1002  - H Of F 50's & 60's/SC1002-06 - Chandler, Gene - Duke Of Earl","SC1002-06 - Chandler, Gene - Duke Of Earl",,
47,,,,,,Sound Choice,SC1000/1000/SC1002  - H Of F 50's & 60's,"SC1002-09 - Lymon, Frankie & Teenagers Wvocal - Why Do Fools Fall In Love",,
48,,,,,,Sound Choice,SC1000/1000/SC1002  - H Of F 50's & 60's,"SC1002-10 - Wilson, Jackie Wvocal - Lonely Teardrops",,
49,,,,,,Sound Choice,SC1000/1000/SC1002  - H Of F 50's & 60's,SC1002-11 - Monotones Wvocal - Book Of Love,,
50,,,,,,Sound Choice,SC1000/1000/SC1002  - H Of F 50's & 60's,"SC1002-12 - Platters, The Wvocal - Only You",,
51,,,,,,Sound Choice,SC1000/1000/SC1002  - H Of F 50's & 60's,"SC1002-13 - Williams, Maurice Wvocal - Stay",,
52,,,,,,Sound Choice,SC1000/1000/SC1002  - H Of F 50's & 60's,"SC1002-14 - Chandler, Gene Wvocal - Duke Of Earl",,
53,,,,,,Sound Choice,SC1000/1000/SC1002  - H Of F 50's & 60's,"SC1002-15 - Platters, The Wvocal - Great Pretender, The",,
54,,,,,,Sound Choice,SC1000/1000/SC1002  - H Of F 50's & 60's,SC1002-16 - Penguins Wvocal - Earth Angel (Will You Be Mine),,
63,,,,,,Sound Choice,SC1000/1000/SC1003  - H Of F 50's & 60's,"SC1003-09 - Springfield, Dusty Wvocal - You Don't Have To Say You Love Me",,
64,,,,,,Sound Choice,SC1000/1000/SC1003  - H Of F 50's & 60's,"SC1003-10 - Gore, Lesley Wvocal - You Don't Own Me",,
65,,,,,,Sound Choice,SC1000/1000/SC1003  - H Of F 50's & 60's,"SC1003-11 - Gore, Lesley Wvocal - It's My Party",,
66,,,,,,Sound Choice,SC1000/1000/SC1003  - H Of F 50's & 60's,"SC1003-12 - Lee, Brenda Wvocal - I'm Sorry",,
67,,,,,,Sound Choice,SC1000/1000/SC1003  - H Of F 50's & 60's,SC1003-13 - Chordettes Wvocal - Lollipop,,
68,,,,,,Sound Choice,SC1000/1000/SC1003  - H Of F 50's & 60's,"SC1003-14 - Fabares, Shelley Wvocal - Johnny Angel",,
69,,,,,,Sound Choice,SC1000/1000/SC1003  - H Of F 50's & 60's,"SC1003-15 - March, Peggy Wvocal - I Will Follow Him",,
70,,,,,,Sound Choice,SC1000/1000/SC1003  - H Of F 50's & 60's,"SC1003-16 - Francis, Connie Wvocal - Where The Boys Are",,
78,,,,,,Sound Choice,"SC1000/1000/SC1004  - H Of F 50's & 60's/SC1004-08 - Berry, Chuck - Sweet Little Sixteen","SC1004-08 - Berry, Chuck - Sweet Little Sixteen",,
80,,,,,,Sound Choice,SC1000/1000/SC1004  - H Of F 50's & 60's,"SC1004-09 - Lewis, Jerry Lee Wvocal - Whole Lotta Shakin' Goin' On",,
81,,,,,,Sound Choice,SC1000/1000/SC1004  - H Of F 50's & 60's,"SC1004-10 - Domino, Fats Wvocal - Ain't That A Shame",,
82,,,,,,Sound Choice,SC1000/1000/SC1004  - H Of F 50's & 60's,"SC1004-11 - Presley, Elvis Wvocal - Jailhouse Rock",,
83,,,,,,Sound Choice,SC1000/1000/SC1004  - H Of F 50's & 60's,"SC1004-12 - Holly, Buddy Wvocal - Peggy Sue",,
84,,,,,,Sound Choice,SC1000/1000/SC1004  - H Of F 50's & 60's,"SC1004-13 - Valens, Ritchie Wvocal - La Bamba",,
85,,,,,,Sound Choice,SC1000/1000/SC1004  - H Of F 50's & 60's,"SC1004-14 - Big Bopper, The Wvocal - Chantilly Lace",,
86,,,,,,Sound Choice,SC1000/1000/SC1004  - H Of F 50's & 60's,"SC1004-15 - Holly, Buddy Wvocal - That'll Be The Day",,
87,,,,,,Sound Choice,SC1000/1000/SC1004  - H Of F 50's & 60's,"SC1004-16 - Berry, Chuck Wvocal - Sweet Little Sixteen",,
90,,,,,,Sound Choice,SC1000/1000/SC1005  - H Of F 50's & 60's/SC1005-03 - Shirelles - Baby It's You,SC1005-03 - Shirelles - Baby It's You,,
97,,,,,,Sound Choice,SC1000/1000/SC1005  - H Of F 50's & 60's,"SC1005-09 - Shirelles, The Wvocal - Will You Love Me Tomorrow",,
98,,,,,,Sound Choice,SC1000/1000/SC1005  - H Of F 50's & 60's,"SC1005-10 - Shangri-Las, The Wvocal - The Leader Of The Pack",,
99,,,,,,Sound Choice,SC1000/1000/SC1005  - H Of F 50's & 60's,"SC1005-11 - Shirelles, The Wvocal - Baby It's You",,
100,,,,,,Sound Choice,SC1000/1000/SC1005  - H Of F 50's & 60's,"SC1005-12 - Crystals, The Wvocal - He's A Rebel",,
101,,,,,,Sound Choice,SC1000/1000/SC1005  - H Of F 50's & 60's,"SC1005-13 - Chiffons, The Wvocal - He's So Fine",,
102,,,,,,Sound Choice,SC1000/1000/SC1005  - H Of F 50's & 60's,"SC1005-14 - Chiffons, The Wvocal - One Fine Day",,
103,,,,,,Sound Choice,SC1000/1000/SC1005  - H Of F 50's & 60's,SC1005-15 - Dion & The Belmonts Wvocal - Teenager In Love,,
104,,,,,,Sound Choice,SC1000/1000/SC1005  - H Of F 50's & 60's,"SC1005-16 - Angels, The Wvocal - My Boyfriend's Back",,
113,,,,,,Sound Choice,SC1000/1000/SC1006  - H Of F 50's & 60's,"SC1006-09 - Sedaka, Neil Wvocal - Breaking Up Is Hard To Do",,
114,,,,,,Sound Choice,SC1000/1000/SC1006  - H Of F 50's & 60's,"SC1006-10 - Orbison, Roy Wvocal - Pretty Woman",,
115,,,,,,Sound Choice,SC1000/1000/SC1006  - H Of F 50's & 60's,"SC1006-11 - Nelson, Ricky Wvocal - Travelin' Man",,
116,,,,,,Sound Choice,SC1000/1000/SC1006  - H Of F 50's & 60's,"SC1006-12 - Everly Brothers, The Wvocal - Bye Bye Love",,
117,,,,,,Sound Choice,SC1000/1000/SC1006  - H Of F 50's & 60's,"SC1006-13 - Shannon, Del Wvocal - Runaway",,
118,,,,,,Sound Choice,SC1000/1000/SC1006  - H Of F 50's & 60's,"SC1006-14 - Vincent, Gene Wvocal - Be Bop A Lula",,
119,,,,,,Sound Choice,SC1000/1000/SC1006  - H Of F 50's & 60's,"SC1006-15 - Darin, Bobby Wvocal - Splish Splash",,
120,,,,,,Sound Choice,SC1000/1000/SC1006  - H Of F 50's & 60's,"SC1006-16 - Pitney, Gene Wvocal - Town Without Pity",,
129,,,,,,Sound Choice,SC1000/1000/SC1007 - Country Hits Pack2,"SC1007-09 - Evans, Sara Wvocal - I Could Not Ask For More",,
130,,,,,,Sound Choice,SC1000/1000/SC1007 - Country Hits Pack2,"SC1007-10 - O'neal, Jamie Wvocal - There Is No Arizona",,
131,,,,,,Sound Choice,SC1000/1000/SC1007 - Country Hits Pack2,"SC1007-11 - Womack, Lee Ann Wvocal - Ashes By Now",,
132,,,,,,Sound Choice,SC1000/1000/SC1007 - Country Hits Pack2,SC1007-12 - Trick Pony Wvocal - Pour Me,,
133,,,,,,Sound Choice,SC1000/1000/SC1007 - Country Hits Pack2,SC1007-13 - Dixie Chicks Wvocal - Without You,,
134,,,,,,Sound Choice,SC1000/1000/SC1007 - Country Hits Pack2,"SC1007-14 - Cochran, Tammy Wvocal - Angels In Waiting",,
135,,,,,,Sound Choice,SC1000/1000/SC1007 - Country Hits Pack2,"SC1007-15 - Evans, Sara Wvocal - Born To Fly",,
136,,,,,,Sound Choice,SC1000/1000/SC1007 - Country Hits Pack2,"SC1007-16 - Yearwood, Trisha Wvocal - I Would've Loved You Anyway",,
138,,,,,,Sound Choice,SC1000/1000/SC1008 - Country Hits Pack2/SC1008-02 - Soggy Bottom Boys - I Am A Man Of Constant Sorrow,SC1008-02 - Soggy Bottom Boys - I Am A Man Of Constant Sorrow,,
146,,,,,,Sound Choice,SC1000/1000/SC1008 - Country Hits Pack2,"SC1008-09 - Vassar, Phil Wvocal - Just Another Day In Paradise",,
147,,,,,,Sound Choice,SC1000/1000/SC1008 - Country Hits Pack2,SC1008-10 - Soggy Bottom Boys Wvocal - I Am A Man Of Constant Sorrow,,
148,,,,,,Sound Choice,SC1000/1000/SC1008 - Country Hits Pack2,SC1008-11 - Brooks & Dunn Wvocal - Ain't Nothing 'bout You,,
149,,,,,,Sound Choice,SC1000/1000/SC1008 - Country Hits Pack2,"SC1008-12 - Hill, Faith & Tim McGraw Wvocal - Angry All The Time",,
150,,,,,,Sound Choice,SC1000/1000/SC1008 - Country Hits Pack2,"SC1008-13 - Shelton, Blake Wvocal - Austin",,
151,,,,,,Sound Choice,SC1000/1000/SC1008 - Country Hits Pack2,"SC1008-14 - Chesney, Kenny Wvocal - Don't Happen Twice",,
152,,,,,,Sound Choice,SC1000/1000/SC1008 - Country Hits Pack2,"SC1008-15 - Keith, Toby Wvocal - I'm Just Talkin' About Tonight",,
153,,,,,,Sound Choice,SC1000/1000/SC1008 - Country Hits Pack2,"SC1008-16 - Urban, Keith Wvocal - But For The Grace Of God",,
162,,,,,,Sound Choice,SC1000/1000/SC1009 - Country Hits Pack2,"SC1009-09 - McBride, Martina Wvocal - When God Fearin' Women Get The Blues",,
163,,,,,,Sound Choice,SC1000/1000/SC1009 - Country Hits Pack2,SC1009-10 - Trick Pony Wvocal - On A Night Like This,,
164,,,,,,Sound Choice,SC1000/1000/SC1009 - Country Hits Pack2,"SC1009-11 - O'neal, Jamie Wvocal - When I Think About Angels",,
165,,,,,,Sound Choice,SC1000/1000/SC1009 - Country Hits Pack2,"SC1009-12 - Hill, Faith Wvocal - There You'll Be",,
166,,,,,,Sound Choice,SC1000/1000/SC1009 - Country Hits Pack2,"SC1009-13 - Andrews, Jessica Wvocal - Who I Am",,
167,,,,,,Sound Choice,SC1000/1000/SC1009 - Country Hits Pack2,"SC1009-14 - Thomson, Cyndi Wvocal - What I Really Meant To Say",,
168,,,,,,Sound Choice,SC1000/1000/SC1009 - Country Hits Pack2,"SC1009-15 - Johnson, Carolyn Dawn Wvocal - Complicated",,
169,,,,,,Sound Choice,SC1000/1000/SC1009 - Country Hits Pack2,SC1009-16 - Dixie Chicks Wvocal - If I Fall You're Going Down With Me,,
178,,,,,,Sound Choice,SC1000/1000/SC1010 - Country Hits Pack2,"SC1010-09 - Tritt, Travis Wvocal - It's A Great Day To Be Alive",,
